"Y","01/27/2018 15:30:00","01/27/2018 15:53:00","Cloud","Hacker's guide to Web Assembly","WebAssembly is a new low-level binary compile format that will do a better job at being a compiler target than JavaScript. It’s being called “the future of the web platform” and did you know that its promising features in terms of speed, reusability and safety has brought major browser vendors working together to make it a reality and the MVP is already available in major browsers.  Want to know how WebAssembly work? Why is WebAssembly so fast? How to build web apps using C/C++/Rust? In this talk we’ll look at history, basics, applications and deep dive into the core concepts of WebAssembly with help of live demos and coding.   Session Content : - Introduction to WebAssembly - Live Demos - History & Need of WebAssembly - Applications of WebAssembly  - Community Details & support Channels","Vigneshwer Dhinakaran","C-D0207",,"Development,Kernel,Platform/OS,Research,Web"
"Y","01/28/2018 16:00:00","01/28/2018 16:23:00","Platform/OS","Anaconda is still Evolving","The past, present and future of Anaconda, the RHEL, CentOS and Fedora system installer. This presentation will try to describe significant features around the installer which have recently been released and which are being worked on for future releases. This presentation should help you understand Anaconda’s evolution and get a glimpse into its future. I will discuss big changes to Anaconda which are coming, and take feedback and answer questions.  Attendees need to have used Anaconda before to fully understand the presentation. No deep knowledge of Anaconda is required but it is welcomed. This session could be highly valuable for those who already have some existing customizations in Anaconda.","Jiří Konečný","A-D105",,"Automation,Configuration Management,Desktop,Platform/OS"
"Y","01/26/2018 13:30:00","01/26/2018 14:23:00","AI/ML/Data","Search and Learning-based Software Engineering","Search and learning-based software engineering is about the exploitation of optimization and machine learning methods for the software engineering domain. The goal is to move the practices in software engineering from the human-based to machine-based problem-solving. Search and learning-based software engineering has been examined, researched, and developed in the last decade in the academia. The research output has shown many useful applications for the industry. However, while the area is promising, less effort has been made to transfer those discovered methods from academia to industry. This talk tries to explain the transition opportunities of search and learning-based software engineering from academia to industry. The talk will present many possibilities for applications.","Bestoun S. Ahmed","A-D105",,"AI/Machine Learning,Research,Testing"
"Y","01/28/2018 11:30:00","01/28/2018 12:23:00","JUDCon","Pythonic Apache Spark app patterns for the cloud","In this presentation Michael will demonstrate how to create and deploy Python based Apache Spark applications to cloud native environments. We will explore design patterns to help you integrate your analytics and machine learning algorithms into applications which can take full advantage of cloud native platforms like OpenShift Origin. You will see code samples and live demonstrations of techniques for building and deploying Apache Spark applications written in Python. These samples and techniques will provide a solid basis that you can use to create your own intelligent applications for the cloud.","Michael McCune","E-G202",,"AI/Machine Learning,Cloud,Containers,Development,Web"
"Y","01/28/2018 11:00:00","01/28/2018 11:23:00","Security & IdM","SELinux Loves Modularity","The current Fedora approach to delivering SELinux policy is to deliver the entire distribution policy in a single RPM package. This approach worked well when SELinux was first introduced, but as the legacy Fedora model starts to shift towards a decomposed, modular approach so should the Fedora SELinux policy. This talk will introduce the SELinux Modularity concepts, including a discussion of why the change is necessary and the advantages of shipping, and supporting, a modular SELinux policy.","Paul Moore","C-D0207",,"Platform/OS,Security"
"Y","01/26/2018 14:30:00","01/26/2018 15:23:00","Storage","Gluster-4.0 and GD2","Gluster [1] is free and open source software scalable network filesystem. A more complete overview of Gluster can be found at [2].  Gluster-4.0 is the new upcoming major release of GlusterFS, planned for very early 2018. GlusterD-2.0 (GD2) is the distributed management framework used in Gluster-4.0, that is more scalable and easier to use and integrate with than before.  The presentation will provide a attendees with an overview of Gluster, Gluster-4.0 and GD2. Existing users will get to know what to expect when upgrading to Gluster-4.0. New users will get to know what Gluster is, and how it could help them. Developers will get to know how they can develop and integrate with Gluster-4.0 and GD2.  [1]: https://www.gluster.org/ [2]: http://docs.gluster.org/en/latest/Install-Guide/Overview/","Kaushal M","G-E105",,"Storage"
"Y","01/27/2018 12:30:00","01/27/2018 13:23:00","JUDCon","Scalable cloud IDE with Eclipse Che and OpenShift","Eclipse Che is a browser-based IDE providing on-demand workspaces that include runtimes and IDEs. It is powered by a RESTful workspace server (with Docker, OpenShift of Kubernetes as underlying infra), plug-ins for languages, framework, and tools.In this session, we will demonstrate how to boost the power of Eclipse Che with Keycloak to build a collaborative developer environment. We will also discuss how to manage teams, groups, organizations, and permissions for fine-grained access to APIs and resources.[1] https://www.eclipse.org/che/[2] http://www.keycloak.org/[3] https://www.openshift.com/","Sergii Kabashniuk; Eugene Yevhen Ivantsov","E-G202",,"Cloud,Community,Containers,Development,DevOps,IdentityManagement,Middleware,Security,Web"
"Y","01/28/2018 15:00:00","01/28/2018 15:23:00","DevOps","Testing and verification of infrastructure code","Devops people maintaining small infrastructures with no SLAs do not see area of testing and verification of IaaC as important as people who are maintaining large infrastructures and need to deliver features or rolling updates in fast and reliable manner. As soon as IaaC repository gets a little bigger the time spend on manual testing becomes a bottle neck.  Contributing to public IaaC repositories can also be painful when both contributor and maintainer do not have a way to automatically check if their code will not break supported environments.  So how should we test our IaaC repositories?  This talk will introduce ideal way for testing of IaaC and show what features can tool Test-Kitchen provide to meet requirements and help with automated testing and verification of IaaC repositories.","Ondrej Vaško","F-E104",,"Configuration Management,Cloud,DevOps,Testing"
"Y","01/28/2018 15:30:00","01/28/2018 15:53:00","DevOps","Engaging quality engineering on agile approaches","In general, software quality engineering engages after a deveolper finishes a task. Agile approach, however, does not have a fragmented view about the team, which acts in a multidisciplinary way. How could us introduce agile techniques to a traditionally structured team? As outcome of my session, atendees will be able to identify opportunities to apply agile techniques on their daily activities, such as reviewing quality backlog, creating agile test cases integrated with feature sprint backlogs, designing test cases automation and evaluating application performance and scalability. Another outcome will be to show how Hawkular QE is engaging with developers on agile.   The session should have a range of 40 to 100 atendees.","Guilherme Baufaker Rego","F-E104",,"Agile,Testing"
"Y","01/26/2018 11:00:00","01/26/2018 11:23:00","Security & IdM","What's new in PKCS #11 3.0","PKCS #11 3.0 is the first new major release of PKCS #11 since 2.0. There are several new features including the ability to add new functions to PKCS #11 in a backward compatible way. This feature is used to add AEAD algorithms (AES GCM, CHACHA/POLY) is a more seamless way. The feature is also used to allow better fork() semantics in PKCS #11 3.0. The talk will go over the new features in 3.0 with the idea of encouraging the adoption of those new features in open source products. The new spec is expected to be final just before dev conf. If it's not, the talk will update when the spec is expected to come out.","Robert Relyea","F-E104",,"Security"
"Y","01/28/2018 10:30:00","01/28/2018 11:23:00","Platform/OS","Cockpit - Moving towards more advanced use-cases","Cockpit is a browser-based server adminstration user interface. One of its main goals is to make running linux servers more discoverable and usable for newcomers. However, that doesn't mean that Cockpit isn't useful for more advanced tasks—especially when quickly glancing at the health of a system or figuring out the cause of a problem.  In this talk, we'll present the progress Cockpit has made during the last year: it has grown several new features, made writing third-party modules easier than ever, and is now included in more distributions. We'll also show some of its more advanced use-cases and what we think might be good next steps to take it further into that direction.  http://cockpit-project.org","Lars Karlitski","A-D105",,"Platform/OS,Web"
"Y","01/26/2018 16:30:00","01/26/2018 16:53:00","Containers","Who needs containers in a serverless world?","With the rise of Docker, we have seen an unprecedented interest from developers in container technologies. Many agree that they are highly beneficial for modern practices like Agile and DevOps. But there is a new kid in town that proclaims a more radical approach called Serverless. It suggests that you should only write high-level functions and react to events. The underlying compute infrastructure is transparent to the user. That raises the question: Should you still write your own containers? And who now needs containers in a serverless world?  In this talk we confront these two approaches from a containers advocate and serverless fanboy viewpoints. We show the differences, individual strengths and weaknesses and where they complement each other.","Vašek Pavlín; Matthias Luebken","C-D0207",,"Cloud,Containers"
"Y","01/27/2018 14:00:00","01/27/2018 14:23:00","Virtualization","Qemu Sandboxing for dummies.","Qemu sandbox is a security feature that filters system calls from the guest to the host avoiding possible malicious exploits. The filter uses libseccomp that uses the in-kernel seccomp filter. The main goal of this talk is to spread the feature to a broader audience, expecting them to use, test and improve the security of virtualization when using Qemu.","Eduardo Otubo","G-E105",,"Kernel,Security,Virtualization"
"Y","01/27/2018 10:30:00","01/27/2018 11:08:00","CI/CD","Delivering a host platform at the speed of light","When implementing true CI/CD you can deliver a host platform at a quicker cadence and high quality. This session walks through using Red Hat Opensource products such as Openshift, Jenkins, and Ansible to deliver a faster moving host completely containerized and gates developers/packagers. Every change gets validated and prevents bugs in code to be identified sooner by the person making changes. I will explore how Openshift + Jenkins Pipelines is a simpler comprehensive solution to enable CI/CD in any project based on lessons learned by delivering a host platform.  References: https://github.com/CentOS-PaaS-SIG/ci-pipeline https://www.youtube.com/channel/UCtURsOwIYbRmaxucfTcbXMA/featured  Phoebe talk #1","Ari LiVigni","F-E104",,"Agile,Automation,Containers,Development,DevOps,Platform/OS,Testing,Virtualization"
"Y","01/27/2018 12:00:00","01/27/2018 12:23:00","CI/CD","Minishift: CI/CD in the palm of your hand","Developing a modern CI/CD workflow involves the integration of multiple technologies and applications/services. Openshift helps to simplify the provisioning, management and scaling of applications and, thanks to its tight integration with Jenkins, is a perfect choice for your CI/CD pipeline. This talk will provide an introduction to minishift[1] as a way for developers to have their own easy to implement, manage, and customize Openshift instance on their local development system, and how to use this minishift-based Openshift environment in conjunction with Jenkins to implement a full local CI-Pipeline.  References: [1] https://www.openshift.org/minishift/  Phoebe talk #3","Rob Nester","F-E104",,"Automation,Containers,Development,DevOps,Platform/OS,Testing,Virtualization"
"Y","01/26/2018 11:30:00","01/26/2018 11:53:00","Development","Take Care of Hundred Containers and Not Go Crazy","Imagine you have four different databases, five popular languages, and six other interesting technologies, that you want to put into container image, make them nicely run in OpenShift, and support for few years. However, you soon realize that you want to support not only one version of the particular technology, and the images are not based on one distribution only. Then you easily find yourself developing and maintaining hundred of container images or more.  Something similar happened to us and I admit we did not know all the tricks from the first minute. Come and hear what issues we met during the way, so you do not repeat them as well. We will cover upstream/downstream design, de-duplication of the sources from more perspectives, automation based on Jenkins, and of course testing.","Honza Horak","H-E112",,"Community,Containers,Database,Platform/OS,Testing"
"Y","01/27/2018 11:30:00","01/27/2018 11:53:00","Virtualization","Improving hyperconverged performance","Gluster storage is integrated with oVirt as file based storage using FUSE, enabling all oVirt features with very little special code. However FUSE is not the most efficient and scalable way to access Gluster storage, resulting in poor virtual machine performance. With newly added native Gluster support a VM can access gluster storage directly in the most efficient way. Decreased storage access latency results in a better IOPS, thus making storage more responsive and improve the VMs performance. Participants will be able to learn more on how file system access works for VMs, review the reason for potential performance issues in hyperconverged setups, and how to improve it.","Denis Chaplygin","G-E105",,"Storage,Virtualization"
"Y","01/27/2018 16:30:00","01/27/2018 16:53:00","Containers","Minimizing workstation installation","Typical containerization stories talk about moving daemons and services to containers and running them in high-available fashion using orchestration tools like OpenShift. There is however value for containers on the other end of the spectrum -- simple command line tools. I sometimes need to use utility programs I haven't used for months -- to fetch or update non-git source repository, to convert XSL:FO to PDF, to run some small task. I can install them to my workstation via dnf but they will likely come with multiple dependencies which I will keep having installed and keep updating from that point on. In this session, we will look at writing small Dockerfiles which will allow us to build and run containers with such utilities on demand, instead of polluting our workstation installation.","Jan Pazdziora","A-D105",,"Containers,Development"
"Y","01/27/2018 14:30:00","01/27/2018 14:53:00","Kernel","SCHED_DEADLINE: Open Issues","The deadline scheduler adds the ability of scheduling tasks, according to a dynamic priority, based on the task’s deadline. Using the period, the runtime, and deadline, the scheduler tries to provide the runtime CPU time, at each period for each deadline task, providing the guarantee real-time tasks need, *under the perfect conditions*, these conditions are:  - Implicit deadline tasks - Tasks should not self-suspend - All the system’s delay must be taken into account - The runtime must represent the worst-case execution time - The system should not be overload  All these restrictions open the opportunity for improvements in the deadline scheduler. This presentation aims to list these points of improvement, point directions and challenges","Daniel Bristot de Oliveira","B-D0206",,"Kernel"
"Y","01/28/2018 11:30:00","01/28/2018 11:53:00","Security & IdM","Smart Cards in Linux and why you should care","Do you want to know how Smart Cards can help you improve security and work efficiently? Smart cards are among us for decades, but they are still not widely used on daily basis by most of us, even though they provide significant advantages for both security and usability and all the tools are open source in Linux. Smart cards are no longer only credit-card sized cards, but also more practical USB dongles which are frequently combined with other features such as OTP or U2F, which can take this even further. I will go through architecture of smart cards and show you how they can be used to simplify your work.","Jakub Jelen","C-D0207",,"Desktop,Development,IdentityManagement,Platform/OS,Security"
"Y","01/26/2018 15:00:00","01/26/2018 15:23:00","Containers","Making Kubernetes Simple","Making Kubernetes SimpleToday, it's difficult for developers to write applications, learn Kubernetes, and then define how to deploy on Kubernetes.Kubernetes is very powerful, but it also very verbose. Kedge is a simple and easy way to define and deploy applications to Kubernetes. It helps developers by simplifying &ldquo;the getting started on Kubernetes experience&rdquo; without compromising on the power of Kubernetes. Among other things it has support for smart completion in editors using the Language Server Protocol. This talk will introduce the simple Kedge format to define Kubernetes applications and demo the complete application lifecycle and workflow with Kedge and minikube/minishift (from local dev environment to production).Project: <a href='https://github.com/kedgeproject/kedge' target='_blank'>https://github.com/kedgeproject/kedge</a>","Tomáš Král","C-D0207",,"Containers,Development"
"Y","01/28/2018 15:30:00","01/28/2018 15:53:00","Kernel","Unikernels in Action","Unikernels are a hot and contentious topic.  In this talk we will first introduce the concept of Unikernels, compare them to alternative technologies and look at developments of the last year - no revolution but various projects have advanced well.  We will see some real Unikernel demos of specialized networking applications running on Kubernetes/OpenShift","Michael Bright","B-D0206",,"Cloud,Kernel,Networking,Platform/OS,Security,Virtualization"
"Y","01/26/2018 13:30:00","01/26/2018 14:23:00","Storage","What's new in Kubernetes storage","Kubernetes got several interesting storage related features:  - Snapshots - Local volumes - Resizeable volumes - Container Storage Interface (CSI) - Mount propagation  Live demos!","Jan Šafránek","G-E105",,"Cloud,Containers,Storage"
"Y","01/28/2018 14:00:00","01/28/2018 14:23:00","DevOps","App Lifecycle of a Modern Integration Layer","Hydra, the integration layer for Red Hat’s CE&E division, has been in active development for just over a year. Hydra's mandate: Unify numerous applications with crucial functionality yet questionable resilience/reliability. Learn how to win the balancing act between a single organized space for code/business logic and modular, multi-national development with a microservices-esque deployment. Accomplished using open-source software solutions including JBoss Fuse, ActiveMQ, Camel, and ultimately built/deployed via Openshift. In this session, we feature the full app life cycle, from finding a bug to fixed in prod running with failover/HA. Identify/avoid common process pitfalls, pain points and what we’re doing to enhance the developer experience through automation and DevOps technologies.","Alan Stone; Spenser Shumaker","F-E104",,"Automation,Cloud,Containers,Development,DevOps,Middleware,Platform/OS"
"Y","01/27/2018 12:30:00","01/27/2018 12:53:00","CI/CD","Lessons Learned Implementing Builder Containers","Building, Composing and testing an Atomic release  In this session I'll show how we migrated our workflow from using Jenkins Job Builder on bare metal to running everything inside openshift with Jenkins pipeline and containers. We took an iterative approach of containerizing each piece of the pipeline and then moving those containers into openshift itself. I'll share lessons learned and what we found to be best practices.  References: https://github.com/CentOS-PaaS-SIG/ci-pipeline/  Phoebe talk #4","Bill Peck","F-E104",,"Agile,Automation,Containers,Development,DevOps,Platform/OS,Testing"
"Y","01/26/2018 15:00:00","01/26/2018 15:53:00","Desktop","Flatpaking your app for fame and fortune","Flatpak is a new cross-distribution, sandboxing deployment mechanism for desktop applications. This talk will explain how you, as an upstream developer can create a flatpak version of your application, reaching a large audience and getting a more direct channel to your users.  The session will start with the basics of building and distributing flatpaks, and then cover more advanced topics like how to tweak the sandbox to allow access to the things your app needs, and finally how you can modify your application to work better when sandboxed without such access.","Alexander Larsson","E-G202",,"Desktop,Development"
"Y","01/28/2018 10:30:00","01/28/2018 11:23:00","Agile","Supercharge Agile and DevOps with Serverless","Serverless is getting increasingly popular as an architectural choice. Startups and cloud-native companies use it as a competitive advantage to faster develop products with shorter feedback cycles. So what is it about serverless? How can enterprise projects leverage these strengths?  This talk will introduce serverless and discuss it's unique properties. It will propose development practices inspired by serverless. These practices range from basic like “Constrained Freedom”, “Decoupled Architecture”, “Tiny Teams” and “Pure DevOps”. And go to advanced practices like “Buy Before Build”, “Production Ready Releases” and “Ready For Experiments”. This talk will conclude by showing how “precise cost-based pricing” can be used to enable business-driven development also coined as FinDev.","Matthias Luebken","G-E105",,"Agile,DevOps"
"Y","01/28/2018 14:00:00","01/28/2018 14:53:00","Security & IdM","FIPS 140-2 Compliance for Developers","The presentation will start with a short introduction to the FIPS 140-2 US government standard, the reasons why it exists and what are the high level implications it has on the FIPS validated cryptography modules. It will also shortly describe what is the work done by Red Hat as the vendor of multiple FIPS validated modules to be able to obtain the FIPS validation. The main focus of the presentation will be on developers that wish to use cryptography in applications for various reasons - encryption of data, protection of its integrity through message digests and signatures, secure communication via TLS. In this part it will be shown what are the most important things to follow to be able to claim that the cryptography-using application is FIPS compliant.","Tomáš Mráz","C-D0207",,"Development,Security"
"Y","01/26/2018 13:30:00","01/26/2018 13:53:00","Security & IdM","Managing the Desktop profiles of your fleet!","This talk will go through what Fleet Commander is (and, consequently, what Fleet Commander is *not* intended for), which are the solutions proposed by the project, how Fleet Commander interacts with SSSD and FreeIPA and, plans for the future and finally provide a Demo of the current state of the project.","Fabiano Fidêncio; Oliver Gutierrez","F-E104",,"Desktop,IdentityManagement"
"Y","01/26/2018 15:00:00","01/26/2018 15:23:00","Development","C# development in Fedora","Do you like C#? Write and deploy your code on Fedora! Take a look at available IDE's, how to interact with Linux from C# code, and how easy it is to deploy.","Radka Janeková; Tom Deseyn","H-E112",,"Development"
"Y","01/27/2018 11:00:00","01/27/2018 11:53:00","Cloud","Trending: Serverless Computing","On the continuum from virtual machines to containers now Serverless presents a new alternative Cloud technology enabling developers to concentrate on their application and not the servers used to host them. The platform takes care of the infrastructure allowing it to scale or to be highly available.  There are enormous advantages allowing to easily fire up new applications and autoscale them as they go viral.  Let’s look at the public cloud offerings in the space (lambda, AF, GCF) and the Open Source projects (OpenWhisk, Fission, Serverless, OpenFaaS) and look at the pros & cons of each.  In what use cases is PaaS more interesting than Serverless?  There'll be demos of several Serverless frameworks including Apache OpenWhisk running on OpenShift.","Michael Bright","C-D0207",,"Cloud,Containers,Development"
"Y","01/26/2018 14:00:00","01/26/2018 14:23:00","Desktop","A status update on GTK+ 4","In this presentation, I will give an overview of the current state of GTK+ 4 development. This will include a high-level explanation of how rendering and input worked in GTK+ 3, what changes we are making for GTK+ 4, and why we are making them.  I will show some examples of things that will become possible with GTK+ 4.","Matthias Clasen","E-G202",,"Desktop"
