"Y","01/28/2018 11:30:00","01/28/2018 11:53:00","Security & IdM","Smart Cards in Linux and why you should care","Do you want to know how Smart Cards can help you improve security and work efficiently? Smart cards are among us for decades, but they are still not widely used on daily basis by most of us, even though they provide significant advantages for both security and usability and all the tools are open source in Linux. Smart cards are no longer only credit-card sized cards, but also more practical USB dongles which are frequently combined with other features such as OTP or U2F, which can take this even further. I will go through architecture of smart cards and show you how they can be used to simplify your work.","Jakub Jelen","C-D0207",,"Desktop,Development,IdentityManagement,Platform/OS,Security"
"Y","01/28/2018 15:30:00","01/28/2018 15:53:00","Kernel","Unikernels in Action","Unikernels are a hot and contentious topic.  In this talk we will first introduce the concept of Unikernels, compare them to alternative technologies and look at developments of the last year - no revolution but various projects have advanced well.  We will see some real Unikernel demos of specialized networking applications running on Kubernetes/OpenShift","Michael Bright","B-D0206",,"Cloud,Kernel,Networking,Platform/OS,Security,Virtualization"
"Y","01/28/2018 14:00:00","01/28/2018 14:23:00","DevOps","App Lifecycle of a Modern Integration Layer","Hydra, the integration layer for Red Hat’s CE&E division, has been in active development for just over a year. Hydra's mandate: Unify numerous applications with crucial functionality yet questionable resilience/reliability. Learn how to win the balancing act between a single organized space for code/business logic and modular, multi-national development with a microservices-esque deployment. Accomplished using open-source software solutions including JBoss Fuse, ActiveMQ, Camel, and ultimately built/deployed via Openshift. In this session, we feature the full app life cycle, from finding a bug to fixed in prod running with failover/HA. Identify/avoid common process pitfalls, pain points and what we’re doing to enhance the developer experience through automation and DevOps technologies.","Alan Stone; Spenser Shumaker","F-E104",,"Automation,Cloud,Containers,Development,DevOps,Middleware,Platform/OS"
"Y","01/28/2018 10:30:00","01/28/2018 11:23:00","Agile","Supercharge Agile and DevOps with Serverless","Serverless is getting increasingly popular as an architectural choice. Startups and cloud-native companies use it as a competitive advantage to faster develop products with shorter feedback cycles. So what is it about serverless? How can enterprise projects leverage these strengths?  This talk will introduce serverless and discuss it's unique properties. It will propose development practices inspired by serverless. These practices range from basic like “Constrained Freedom”, “Decoupled Architecture”, “Tiny Teams” and “Pure DevOps”. And go to advanced practices like “Buy Before Build”, “Production Ready Releases” and “Ready For Experiments”. This talk will conclude by showing how “precise cost-based pricing” can be used to enable business-driven development also coined as FinDev.","Matthias Luebken","G-E105",,"Agile,DevOps"
"Y","01/28/2018 14:00:00","01/28/2018 14:53:00","Security & IdM","FIPS 140-2 Compliance for Developers","The presentation will start with a short introduction to the FIPS 140-2 US government standard, the reasons why it exists and what are the high level implications it has on the FIPS validated cryptography modules. It will also shortly describe what is the work done by Red Hat as the vendor of multiple FIPS validated modules to be able to obtain the FIPS validation. The main focus of the presentation will be on developers that wish to use cryptography in applications for various reasons - encryption of data, protection of its integrity through message digests and signatures, secure communication via TLS. In this part it will be shown what are the most important things to follow to be able to claim that the cryptography-using application is FIPS compliant.","Tomáš Mráz","C-D0207",,"Development,Security"
"Y","01/28/2018 13:30:00","01/28/2018 13:53:00","Platform/OS","RPM Scriptlet Reform School","RPM scriptlets are kind of terrible. They make installs and upgrades slow, they make image builds harder, and sometimes they just don't work at all. So what can we do? Will Woods and Stephen Gallagher outline the problems with RPM scriptlets in Fedora and present plans to fix them, including new packaging guidelines. Anyone who's dealt with packaging problems is encouraged to attend!","Will Woods; Stephen Gallagher","A-D105",,"Community,Development,Platform/OS"
"Y","01/28/2018 13:30:00","01/28/2018 14:23:00","JUDCon","Compensating transactions for the Cloud","As practitioners moved their code to cloud environments and microservice architectures, we saw the eschewing of TX for these apps. The prevalence of TX models employing locking could be cited as having an unacceptable impact on the scalability of the app.  We will demonstrate with practical examples how a technique known as compensating transactions allows applications to maintain atomic outcomes without the need for coarse locking traditionally required.  https://jbossts.blogspot.co.uk/2017/06/sagas-and-how-they-differ-from-two.html  Resources: HDMI projector  Max attendees: Any","Tom Jenkinson","E-G202",,"Cloud,Middleware"
"Y","01/28/2018 13:30:00","01/28/2018 14:23:00","Kernel","Help fighting regressions in the Linux kernel!","Learn how to facilitate Linux kernel development by testing new kernels and reporting problems your find. This is important to make sure future Linux distribution run as good on your hardware as todays – which is in your own interest, as there is a high chance your systems are unique in this world and thus might trigger problems no one else will find while testing. .  To do this you'll learn how to install and run mainline kernel on Fedora, RHEL and CentOS without messing your system up. The talk will also explain how to report problems you find. During the talk Thorsten will also share some insights about his work as regression tracker for the Linux kernel.","Thorsten Leemhuis","B-D0206",,"Kernel"
"Y","01/28/2018 13:00:00","01/28/2018 13:23:00","Fedora","Using Fedora and OSTree for IoT","OSTree on Fedora can now handle multi platform, and a number of other issues with using Fedora IoT have improved which means we can start to accelerate the IoT SIG and engage in the wider community with usable demos. Where are we and where do we envision being in time for Fedora 28 and what's the short to medium roadmap","Peter Robinson","H-E112",,"Containers,Hardware,IoT,Networking,Platform/OS,Security"
"Y","01/28/2018 16:00:00","01/28/2018 16:23:00","Fedora","Breaking 1000 python packages in Fedora","1000 Python 2 packages were renamed for the new naming rules ('python2-' prefixes) in F28.  Spec files can be arbitrarily complex. Changes were automatized using pattern matching and heuristics.  Proven Packager permissions and Mass Package Change procedure were used to interact with the huge number of packages and packagers.  Issues occured: bugs in the design _and_implementation, external problems such as infrastrucure hiccups and many packages FTBFS, some maintainers not being thrilled.  This talk is about:  - new python package guidelines and why packages are being renamed,  - an introduction to the Mass Package Change procedure,  - pitfalls and things to watch out for in package renames and when touching packages of other maintainers,  - why such changes are worth doing.","Zbigniew Jędrzejewki-Szmek","H-E112",,"Development,Platform/OS"
"Y","01/28/2018 15:30:00","01/28/2018 16:23:00","Security & IdM","Enabling SELinux.","Talk describing how to bring Proactive security to your systems by ensuring that SELinux is enforcing the security policy. This process comprises of steps like relabeling files (i.e. fixing SELinux labels on the system), handling potentional SELinux denials in Permissive mode in which Security policy is not enforced. I'll explain how to have SELinux under control using our userspace tooling. The talk will conclude by showcasing how the changes done during this talk can be distributed to multiple systems using ansible.","Lukas Vrabec","C-D0207",,"Automation,Security"
"Y","01/28/2018 10:30:00","01/28/2018 11:23:00","Kernel","What are FPGAs and How Do They Work","Even though FPGAs have been around for a long time most developers don't know enough about them. While their predominant use was in the embedded realm they are used now as alternative accelerator and server and desktop environments. This talk will explain how and why FPGAs differ from normal processors. At the example of one FPGAs the talk will introduce everything from the programming languages used, the tools to translate them, the binaries produced, and how the code finally gets executed.","Ulrich Drepper","B-D0206",,"Development,Hardware"
"Y","01/28/2018 15:30:00","01/28/2018 15:53:00","Agile","Distributed teams and Agile - Does it work?","Companies are becoming more and more global, with distributed team members spread all around the world. How we can succeed in delivering value if your team members is 10000Km away? What are the challenges we encounter when trying to be more Agile? What are the opportunities we can see and improve working with distributed teams. Leadership, communication, tools used, culture and many other things my impact a team's journey to become more Agile","Fernando Colleone","G-E105",,"Agile"
"Y","01/28/2018 11:30:00","01/28/2018 12:23:00","Agile","Changing Your Team From The Inside","In this session, you will learn everything you need to know to build high impact, sustainable teams.  Are you looking for an expert that would provide a quick fix to your challenges, a quick fix to change your team?  Tools, practices, and methods, are nicely labeled things that we can buy. We could be fooled into thinking that they are magic pills.  They are not.  They translate the learning of others, and from that perspective, they are beneficial for our organization innovation journey.  This session is for managers that are aware of the urge to transform their organization, or for individual contributors that want to foster change. You can apply the learnings from this session whatever your position is as long as you are an insider.","Alexis Monville","G-E105",,"Agile"
"Y","01/28/2018 14:30:00","01/28/2018 15:23:00","Fedora","Fedora CI: Building an OS that always works","We want the composition of packages in our operating system to be in an “always ready” state: functioning, integrated, and coherent with one another. Continuous integration (CI) is absolutely essential for this. We show a few key pieces from the developer perspective: Tests in dist-git, CI pipeline, discoverable tests and results with a pull request workflow in Pagure and a Fedora OS that only accepts properly tested changes. Most of the tests currently in Fedora dist-git originate from Red Hat internal QE. We show what happens before a pull request lands in a Fedora package repository to the benefit of both upstream and downstream.","Serhii Turivnyi; Dominik Perpeet; Rachel Sibley","H-E112",,"Community,Development,Testing"
"Y","01/28/2018 13:00:00","01/28/2018 13:53:00","Security & IdM","User Session Recording for the Enterprise","Government, medical, financial, and other organizations need to track what users and administrators do on critical systems. Up to recording everything they see on the screen, the commands they execute, and files they access.  While there are many capable solutions for session recording, which can centrally collect, search and playback sessions, there is no such open-source code. All we have is script(1), sudo I/O logging, and TTY audit. This presentation will show an approach suitable for the modern enterprise, and will include a demo of centralized recording and playback.  The intended audience is developers, as well as system administrators and security officers responsible for maintaining critical systems and preventing insider attacks.  Short project intro: http://scribery.github.io","Nikolai Kondrashov","C-D0207",,"IdentityManagement,Security"
"Y","01/28/2018 14:30:00","01/28/2018 14:53:00","DevOps","How to build modern server infrastructure","In TechFides we implement bigger web applications for demanding customers who wants to have stable enviroments with great on time delivery. That means we need to have strong, stable, secure and fast server infrastructure. I will describe our lessons learned, I will present the most important parts, integrations and tools we are using and I will tell you something more about the big blackout in OVH (The number 3 internet hosting company in the world) which affects thousands IT projects in Europe.","Matouš Kutypa","F-E104",,"Automation,Configuration Management,DevOps,Security,Storage,Workload Management,Virtualization"
"Y","01/28/2018 15:30:00","01/28/2018 16:23:00","JUDCon","Transactional Actors with Vert.x","Vert.x is the leading JVM-based stack for developing asynchronous, event-driven applications. Traditional ACID transactions, especially distributed transactions, are typically difficult to use in such an environment due to their blocking nature. However, the transactional actor model, which pre-dates Java, has been successful in a number of areas over the years. In this talk you will learn how we have been integrating this model using Narayana transactions, Software Transactional Memory and Vert.x. Michael will go through an example and show how Vert.x developers can now utilise volatile, persistent and nested transactions in their applications, as well as what this might mean for enterprise deployments.","Michael Musgrove","E-G202",,"Development,Middleware"
"Y","01/28/2018 12:30:00","01/28/2018 13:23:00","Kernel","Nouveau - reverse engineering Nvidia GPUs","I want to give a overview about the Nouveau project and what challenges we deal with reverse engineering Nvidia GPUs. This includes security mechanisms Nvidia added over time to their GPUs to prevent us from doing our job. Having an open source GPU driver is important, because nearly everything somebody does on their Linux driven machine goes through the graphical stack and therefore a lot of sensible information goes through it and why should we trust closed source software with our stuff? Main topics will be which parts of the graphics stack we work on, our goals, what we have achieved already, what tools we are working with to trace the Nvidia driver, how somebody interested in this project can help out, what we currently are working on and what I would like to see implemented next.","Karol Herbst","B-D0206",,"Community,Debugging/Tracing,Desktop,Development,Hardware,Kernel"
"Y","01/28/2018 16:30:00","01/28/2018 16:53:00","Security & IdM","Smart Card authentication in Identity Management","Authentication is a major component of security, but is often implemented as a password-based solution even though stronger and more secure alternatives exist. This talk will explain the risks associated to password-based authentication, describe the advantages of two-factor authentication, and demonstrate how open source software such as FreeIPA (http://www.freeipa.org) can help deploy an infrastructure for Smart Card authentication with X509 certificates.","Florence Renaud","C-D0207",,"IdentityManagement,Security"
"Y","01/28/2018 14:30:00","01/28/2018 15:23:00","Kernel","Out-of-tree kernel modules: some thoughts","The talk provides an overview of some techniques used for development, (back- and forward-) porting, and packaging of out-of-tree kernel modules for the various Linux distributions.","Eugene Syromiatnikov","B-D0206",,"Kernel"
"Y","01/28/2018 15:30:00","01/28/2018 15:53:00","Platform/OS","Deploying HA Kubernetes cluster with TripleO","TripleO (an OpenStack management tool) now deploys OpenStack in containers. We are progressing further towards integrating COE (container orchestration engine). Since the complexity of software integrated into TripleO keeps growing, we decided to solve COE integration by proxying to existing external installers. In this session we'll take a brief look at the architecture of the solution and the result we achieved.","Jiří Stránský","A-D105",,"Cloud,Containers"
"Y","01/28/2018 11:00:00","01/28/2018 11:53:00","Fedora","Fedora Panel Discussion","Interested in Fedora, where it is headed, and what vision the various Fedora leadership has for the project? The Fedora Panel is the perfect opportunity to find the answers to those questions. Fedora Project Leader Matthew Miller, various members from the Fedora Council, FESCo, and other community leaders will be present to do a Q&A with audience members across a wide range of topics pertaining to Fedora. Come and be part of the community that helps drive Fedora direction!","Josh Boyer","H-E112",,"Community,Development,Platform/OS"
"Y","01/28/2018 13:30:00","01/28/2018 13:53:00","Agile","ShuHaRi","ShuHaRi is an old martial art concept of learning from Japan. The concept teaches the 3 stages one needs to master a technique : Shu (obey), Ha (digress), Ri (separate).   Many teams nowadays try to use the Scrum or Kanban framework for developing software but forget to understand the basics before modifications to create a process that fits their needs.If we modify elements without understanding the concept with a lack of foundational knowledge the system can collapse. After successfully understanding the basic concepts of a process, teams should “break” rules and try initiatives to remove wasteful actions in their daily work. When teams understand their situation is unique they can find a natural way to work and truly become agile.","Pavel Najman","G-E105",,"Agile"
"Y","01/28/2018 14:00:00","01/28/2018 14:23:00","Agile","SRE Patterns: Converging roles for Modern Software","Intended audience: The session will be open for all, from people just getting started to seasoned professionals interested in software engineering and patterns/trends  Abstract: In modern Software Engineering, the trends challenge the more traditional roles(Dev, QA, Ops) and separation of concerns in the traditional models. Site Reliability Engineering patterns model the next generation of the Software craftsman, who is a combination of Dev, QE and Ops. With self service tooling backed by monitoring and intelligent test automation, the developer can own the testing and also deployments to production. Also get a glance into how Red Hat Developer Tools Team is disrupting the traditional software delivery model with SRE patterns, enabling faster turnaround times for high quality solutions.","Aditya Konarde","G-E105",,"Agile,Automation,Cloud,Community,Containers,Development,DevOps,Testing"
"Y","01/28/2018 16:30:00","01/28/2018 16:53:00","JUDCon","Securing Java EE apps using WildFly Elytron","Elytron is a new security framework for WildFly. It can provide various ways of authentication (logging in) and authorization (permissions checks) of user access to an application on application server. Authentication is usually made by username and password, but it can be made by more interesting ways too - including client certificate or various single-sign-on solutions. Also authorization can be more complex than just assigning roles to users from database. In this presentation I would like to show you how you can use Elytron to secure your own Java EE application including EJB beans and how to use Elytron client to connect it.","Jan Kalina","E-G202",,"Middleware"
"Y","01/28/2018 11:30:00","01/28/2018 11:53:00","DevOps","Building images for the clouds","From gold images to cloud machine images, the creation and provisioning of systems has moved steadily away from remote installation to uploading finished artifacts. Infrastructure as code and immutable infrastructure need a different way of shipping new packages and updating available images than a remote yum update.  We'll explore some tools like lorax to define the system build, livemedia-creator create an image and convert to multiple formats. We'll also discuss where configuration fits in the process and talk about how to manage versions.  After this session, you'll know: * what tools are available today * how to build a common system image for multiple platforms * what we need to consider in image lifecycles","Matthew Micene","F-E104",,"Automation,Configuration Management,Cloud,DevOps,Platform/OS"
"Y","01/28/2018 14:00:00","01/28/2018 14:23:00","Fedora","Addon Modularity: Through the Lens of a Module Author","The Fedora Modular Server is dead for F27 but we still need the benefits of a modular distro in F28 and beyond. For F28, the Modularity WG has proposed a new architecture (as a Fedora Change) that we are calling 'Addon Modularity.' The new architecture allows modules to deploy on top of the traditionally built distro. However, there are some changes for module authors which is what we will focus on in this presentation.During this presentation, we will walk you through how we are making Django v2 and Django v1.6 both available for Fedora 28. Next, we will walk through how to make an application that depends on Django (Review Board) available. We will lead you through exactly what we did, including collaboration with the existing maintainers, while developing and deploying this content. Lastly, by the grace of the demo gods, we will demonstrate the application(s) working from a rawhide image.","Stephen Gallagher","H-E112",,"Development,DevOps,Platform/OS,Testing"
"Y","01/28/2018 16:30:00","01/28/2018 16:53:00","Fedora","How does Fedora sign that? Automatically?","Over the last year, Fedora has automated the package signing. In this talk, I hope to explain how this is working, how things are secured and the future plans. For this, I will be starting with a short summary on Sigul (https://pagure.io/sigul/) and Koji, and then discuss how Robosignatory (https://pagure.io/robosignatory) ties it all together, and how it plays with Bodhi.","Patrick Uiterwijk","H-E112",,"Automation,Development,Security"
"Y","01/28/2018 15:30:00","01/28/2018 15:53:00","Fedora","Fearless upgrades with Fedora Atomic Workstation","Fedora Atomic Workstation provides a new desktop experience powered by rpm-ostree, flatpak, and docker. There are many benefits to this combination that should make Fedora Atomic Workstation an attractive choice, some of which include: - transactional updates: never fear updating again, even across major releases - clear separation of host and apps: flatpaks and docker containers are updated on their own cadence and have little impact on host requirements (and vice-versa) - other rpm-ostree features such as immutability, update rollbacks, and effortless package tracking  In this session, you will learn: - why Fedora Atomic Workstation is awesome, - what you can accomplish on Fedora Atomic Workstation, and - how you can get started.  This session has no requirements.","Jonathan Lebon","H-E112",,"Containers,Desktop,Development,Platform/OS"
"Y","01/28/2018 13:00:00","01/28/2018 13:53:00","DevOps","Next Generation Config Mgmt: Reactive Systems","Mgmt is a next gen config management tool that takes a fresh look at automation.  The main design features of the tool include: * Parallel execution * Event driven mechanism * Distributed architecture And a: * Declarative, Functional, Reactive programming language.  The tool has two main parts: the engine, and the language. This presentation will demo both and include many interactive examples showing you how to build reactive, autonomous, real-time systems. Finally we'll talk about some of the future designs we're planning and make it easy for new users to get involved and help shape the project.  A number of blog posts on the subject are available: https://ttboj.wordpress.com/?s=mgmtconfig Attendees are encouraged to read some before the talk if they want a preview!","James Shubin","F-E104",,"Automation,Configuration Management,DevOps"
"Y","01/28/2018 10:30:00","01/28/2018 10:53:00","DevOps","Implementing DevOps : Beyond Automation","Today DevOps initiatives are more or less focusing on Automation and tools. Now we have the tools but lacking on picking up the cultural aspects. Everything starts with how we are perceiving it. Does the organisations have a 'us vs. them' culture or a 'we' culture?  DevOps centres on concept of sharing : sharing ideas, issues, process, tools and goals. What are the common misconceptions? Why is it happening?  It is as much about culture as it is about tools, and culture is all about people. Thus it has a lot to do with human components and processes.  This talk will discuss the benefits of elaborating operations understanding among the whole team and looking into correcting the common failures.","Syam G Krishnan","F-E104",,"Development,DevOps"
"Y","01/28/2018 12:00:00","01/28/2018 12:53:00","DevOps","The silliest bugs a support guy ever reported","The author - during his several years of senior technical support engineer - hit various embarrassing bugs in products he does support for. Each of them with fatal impact to the relevant product or component.  The talk will describe the bugs on a higher level and pinpoint their root causes. The aim of the presentation is to make attendees more aware of some 'typical' (from author's subjective experience) and dangerous types of bugs, to prevent those during coding.  No limit to number of attendees, just basic general programming skills required from them. Rather entertaining (to some extent) than deep-dive talk.","Pavel Moravec","F-E104",,"Development"
"Y","01/28/2018 14:30:00","01/28/2018 15:23:00","Agile","The Trials and Tribulation of Agile Conversion","Agile Conversion is tough. Moving from a traditional Waterfall approach of pre defined roles and stages to a model of team ownership is a jarring experience for most teams. Over 12 months and 15 major releases, Red Hat Mobile became a fully functioning Agile team. However there is a hidden side of Agile adoption, the dead ends that we reached, the frustrations within the teams, the roadblocks we hit and the staff turnover that occurred. Things that can not only halt an Agile adoption, but if not dealt with, that can fracture a team that is not prepared for it. This talk will be more encompassing than the path to success, it will cover the trials and tribulations of a team in transition.","Brendan O Farrell; Laura Fitzgerald","G-E105",,"Agile"
"Y","01/28/2018 12:00:00","01/28/2018 12:53:00","Security & IdM","Everyday security issues and how to avoid them","Security is hard, yet vital for any software these days. After all you don't want to become the laughing stock on hacker news or cause your company to loose billions in shareholder value. This talk won't turn you into a security specialist over night, but you will learn how to avoid common mistakes in your daily work as developer or administrator. I'm going to take you on a brief tour in secure software design, illustrate various attack vectors, and point you to helpful tools and resources. Topics include threat analysis, deployment, parsing, authentication, TLS/SSL, crypto, and user interaction, with some real life examples from my daily work.  30 minutes version from PyCon UK: https://speakerdeck.com/tiran/pycon-uk-2017-everyday-security-issues-and-how-to-avoid-them","Christian Heimes","C-D0207",,"Security"
"Y","01/28/2018 16:30:00","01/28/2018 16:53:00","Platform/OS","Fedora in sync with Haskell Stackage","Haskell is a modern purely functional programming language with strong static typing, which is seeing increasing attention and interest. The Haskell community publishes packages to http://hackage.haskell.org. http://stackage.org releases consistent collections of a subset of about 2500 Haskell packages buildable with a specific version of GHC. The hundreds of Fedora Haskell packages are tracking versions from the Stackage LTS stream.  In this talk we present and discuss the workflow and tooling that largely automates both the packaging, updating and ordered building of Fedora Haskell packages. We will discuss the steps to get CI working for Haskell packages in Fedora.  The main tools are: http://hackage.haskell.org/package/cabal-rpm http://hackage.haskell.org/package/fedora-haskell-tools","Jens Petersen","A-D105",,"Automation,Development,Platform/OS"
"Y","01/28/2018 11:30:00","01/28/2018 11:53:00","Platform/OS","Atomic Workstation","We've been working on an Atomic Workstation concept for Fedora, based on rpm-ostree for the base system and flatpaks for leaf apps. In this talk I'll describe what advantages Atomic Workstation has over a regular Fedora Workstation, discuss how it differs from a regular Fedora installation, talk a bit about the technologies involved (ostree, flatpak) and give an overview of the current state of affairs in Fedora 28. https://fedoraproject.org/wiki/Workstation/Atomic","Kalev Lember","A-D105",,"Desktop,Development,Platform/OS"
"Y","01/28/2018 13:00:00","01/28/2018 13:23:00","Platform/OS","Introducing dbus-broker","D-Bus is the main IPC mechanism used throughout the linux ecosystem, from system- to user-services as well as third-party projects.  The dbus-broker project is a new implementation of a message bus as defined by the D-Bus specification. Its aim is to provide high performance and reliability, while keeping compatibility to the D-Bus reference implementation. It is exclusively written for linux systems, and makes use of many modern features provided by recent linux kernel releases.  This session introduces dbus-broker, with a focus on the motivations behind starting the project and the differences compared with the reference implementation.  See  ","David Herrmann; Tom Gundersen","A-D105",,"Platform/OS"
"Y","01/28/2018 12:00:00","01/28/2018 12:23:00","Platform/OS","Interfacing a Linux machine - How hard can it be?","This talk shows some of the deficiencies, when interfacing with our Linux machines from a computer program. Programs like admin scripts, Cockpit, Ansible, Powershell all have the same root problem to interface with a Linux machine: there is no standard protocol and API to configure, control and monitor the machine programmatically. This results in proxying CLI commands and parsing the output in various formats. As a solution to this widespread problem, we introduce varlink. Varlink is an interface description format and protocol that aims to make services accessible to both humans and machines in the simplest feasible way.  Resource Links: http://varlink.org  Resources: none - presentation Expected outcome: Awareness of the varlink project","Harald Hoyer","A-D105",,"Platform/OS"
"Y","01/28/2018 09:30:00","01/28/2018 10:23:00","Keynote","What Red Hat wants from Fedora and CentOS","Red Hat’s top secret conspiracy to invest millions of dollars in open source Linux distributions continues!&nbsp;In this session Matthew Miller (Fedora Project Leader), Jim Perrin (CentOS), and Mike McGrath (Red Hat Platform Engineering) will discuss what’s changed in the ecosystem, and what CentOS and Fedora are planning for the future.","Matthew Miller; Michael McGrath; Jim Perrin","A-D105",,
