"Y","01/27/2018 16:00:00","01/27/2018 16:23:00","Kernel","Detecting the Linux kernel ABI changes","Linux kernel guarantees a stable ABI for the userland applications. However this is not the case for the kernel modules which have no guarantees from the kernel. Thus inspection and review of these changes is crucial for kernel module developers. In this talk we'll present traditional ABI changes detection techniques together with those based on comparison of the DWARF debugging data.","Stanislav Kozina","B-D0206",,"Kernel"
"Y","01/27/2018 14:00:00","01/27/2018 14:23:00","CI/CD","Dogfooding Openshift with our CI infrastructure","In order to adapt in a demanding and fast-paced release cadence that Openshift follows as a productized distribution of Kubernetes, one of the things we had to rethink as members of the Openshift Continuous Delivery team over the past months was how to scale our CI infrastructure to quickly and efficiently verify, test, and merge developer changes across multiple Github repositories, that eventually get delivered to our customers while boosting developer productivity at the same time. Moving our CI infrastructure and testing workloads to run on top of Openshift has been a monumental effort. I am going to walk through our CI infrastructure architecture and how we are moving workloads from Jenkins to Openshift.","Michalis Kargakis","F-E104",,"Automation,Containers,Testing,Workload Management"
"Y","01/27/2018 13:00:00","01/27/2018 13:53:00","Kernel","Processor Architectures and Why You Should Care","With the slowdown and end of Moore's Law the focus of processor manufacturers and users in high performance computing shifts toward innovations in the architectures as opposed to automatic speed-ups due to process improvements. The problem is that fully taking advantage of the new processor features does not come for free. At least development tool developers but also programmers should know about them. This talk will give an overview of processor architectures (desktop, server, GPGPU, other accelerators) of various manufacturers and over time and into the future. The benefits and pitfalls are presented. Problems which can be solved well with the newly developed features and ways to implement solutions are presented.","Ulrich Drepper","B-D0206",,"Development,Hardware,Platform/OS"
"Y","01/27/2018 13:30:00","01/27/2018 13:53:00","CI/CD","Distributed-CI: Fast Alone, Far Together.","Building an open source product includes a lot of testing. Being able to test in every possible hardware is unrealistic, given all the possibilities. Instead on focusing on acquiring more hardware to test, we propose that you focus on a smarter and more open way of validating that your product works on different environments. Enters Distributed-CI (DCI).  DCI is a platform where product teams constantly push the latest version of their product onto and partners constantly pull those bits and run their deployment on their own lab with their own configuration submitting back the test results. All that continuously and in an automated fashion.  Come discover how DCI has been used for projects like OpenStack, and learn how we are working on expanding this to Fedora.","Yanis Guenane; Guillaume Vincent","F-E104",,"Agile,Automation,Community,DevOps,Testing"
"Y","01/27/2018 13:30:00","01/27/2018 14:23:00","Cloud","RedFish - future of hardware management","This session introduces RedFish - the modern vendor-agnostic bare metal machine management protocol, developed by DMTF (Distributed Management Task Force) and already supported by several major vendors, including HPE, Dell and Intel. We will start with historical perspective on hardware management and the reasons why RedFish appeared. Then we will explain the protocol basics, common applications and the mechanisms of OEM extensions. We will also mention related protocols that are under development for managing specific types of bare metal resources, such as network and storage hardware. We will conclude with a live demo of our own simple RedFish controller managing physical machines.","Dmitry Tantsur; Ilya Etingof","C-D0207",,"Automation,Hardware"
"Y","01/27/2018 15:00:00","01/27/2018 15:53:00","CI/CD","Kernel CI - How Red Hat can help","The upstream linux kernel code base is large and complex. The changes are voluminous. Testing these changes is challenging because of the speed and the diversity of the changes. Many companies are attempting tackle this problem through the use of automation and CI (continuous integration).  However, just throwing bots at the source code and building it can only solve so many problems. Upstream folks have said that kernel drivers account for the bulk of the churn in the code. Therefore any automated and CI solution needs to handle the diversity of hardware required to verify all the changes.  This talk will discuss what Red Hat is doing in this space and how we will contribute to stabilizing the upstream linux kernel using our Enterprise class hardware.","Don Zickus","F-E104",,"Automation,Debugging/Tracing,Development,Kernel,Testing"
"Y","01/27/2018 12:00:00","01/27/2018 12:53:00","Cloud","Catching Up With Atomic: Retrospective & BOF","Whether you've lost track of what's going on with Project Atomic, or whether you're a regular Atomic Host user, this retrospective and BOF is for you. We'll catch you up on the last year and more of Atomic development, including micro-presentations from contributors to various projects, including:  * Fedora Atomic Host & FLIBS * CentOS Container Pipeline * Atomic CLI * Buildah, CRI-O, Skopeo and other Docker alternatives * RPM-Ostree * Atomic Workstation  Following a whirlwind of project updates, it's time for you to speak. Tell us which technologies you're using and how. Bring questions and deployment blockers you want to discuss. Ask us about our plans and roadmap. This is a session for the Atomic community, and you're it!","Dusty Mabe; Josh Berkus","C-D0207",,"Cloud,Community,Containers"
"Y","01/27/2018 16:30:00","01/27/2018 16:53:00","Kernel","Want more stable kernel? Fuzz it!","Fuzz testing is one of the software testing methods besides functional testing, performance testing, etc. It used to find exceptions such as crashes, failing built-in code assertions or potential memory leaks by providing invalid, unexpected, or random data input.  In this topic we will talk about how fuzz testing make Linux kernel more stable. First we will talk about the principle of fuzz testing. Then the types of fuzzers, what's the difference, what's the good and bad points. How the kernel fuzz testing development. And the last, how the new generation fuzz tool, syz-kaller, works.  The topic talks only the basic theory and no experience needed. With this topic attendees will know how fuzz testing works and find bugs. How to add new feature test cases when develop new kernel features.","Hangbin Liu","B-D0206",,"Kernel,Testing"
"Y","01/27/2018 16:00:00","01/27/2018 16:23:00","Config Management","Deploying OpenStack on Kubernetes with Ansible","OpenStack is a complex distributed system to manage infrastructure programmatically. So far, the most common way to deploy it is by installing it on baremetal. However, if you look at it closer, the services that OpenStack is built by are very much cloud like applications that can be deployed on containers.  Ansible is a management tool that allows for various operations including configuration management, provisioning and resource management.  Join me in this presentation where I'll show how it's possible to manage Kubernetes resources using Ansible and the Kubernetes' API (no external requirements) to deploy complex applications like OpenStack.","Flavio Percoco","H-E112",,"Automation,Configuration Management,Cloud,DevOps,Platform/OS"
"Y","01/27/2018 12:00:00","01/27/2018 12:53:00","Containers","Moving to Atomic System Containers","I'll give a presentation of what happened in the system containers development in the last year. More in particular, how we simplified the export of files from the container image to the host and how they could be tracked via an .rpm generated on the fly.  I'll cover new use uses of system containers: from Docker and CRI-O running in a system container, to OpenShift.","Matthew Micene; Giuseppe Scrivano","A-D105",,"Cloud,Containers"
"Y","01/27/2018 10:30:00","01/27/2018 11:23:00","Containers","Latest Container Technologies.","State of container technologies in the Operating System.","Dan Walsh","A-D105",,"Containers"
"Y","01/27/2018 11:00:00","01/27/2018 11:23:00","JUDCon","Ansible Service Broker usage in Red Hat Mobile","The provisioning of services in Openshift is done through the Open Service Broker API. The session covers the Ansible Service Broker implementations and shows how the Red Hat Mobile team uses it to provision other Red Hat services. The session shows the required part for creating Ansible Playbook Bundles, which are executed for the provisioning under the covers. After the session the audience will be able to start programming their on Ansible Playbook Bundles","Pavel Sturc; Adam Saleh","E-G202",,"Automation,Cloud,Development,DevOps,Mobile"
"Y","01/27/2018 13:00:00","01/27/2018 13:23:00","Virtualization","A slightly different nesting: KVM on Hyper-V","This may come as a surprise but it is already possible to run nested KVM inside Hyper-V VMs (and this includes several instance types on Azure). Such workloads, however, may not always perform very well. Some limitations come from x86 architecture and conceptual differences between KVM and Hyper-V, other issues could be dealt with within KVM. In this talk Vitaly will go through different performance bottlenecks of nested KVM-on-Hyper-V deployments. The presentation will mainly be focused on low-level features: hardware support for nested virtualization, clocksources and clockevents, virtual device drivers. Benchmark data and general thoughts on the usefulness of such deployments won't be missing too.","Vitaly Kuznetsov","G-E105",,"Kernel,Virtualization"
"Y","01/27/2018 16:30:00","01/27/2018 16:53:00","Cloud","Logs/Metrics gathering with OpenShift EFK Stack","OpenShift provides an EFK (Elasticsearch, Fluentd, Kibana) logging service which can be used for non-containerized as well as containerized applications. We will present an introduction to this service, a short how-to get it running, and a description of the openshift-ansible playbooks used to configure it for production purposes. We will describe a couple of different deployment scenarios to collect logs from infrastructure services like oVirt and OpenStack. We will give a brief demonstration of Kibana, troubleshooting Elasticsearch with Kopf and how to monitor Elasticsearch using Prometheus. We will describe the lessons learned. Finally, we will present some short term and longer term plans for the project.","Josef Karasek; Jan Wozniak","C-D0207",,"Containers,Debugging/Tracing,Security"
"Y","01/27/2018 13:00:00","01/27/2018 13:23:00","Containers","Kubernetes Cloud Autoscaler for Isolated Workloads","GCE and EC2 provide a great platform to run your own isolated Kubernetes cluster within the cloud. With the Kubernetes Cloud Autoscaler, scaling on-demand of your GCE and EC2 instances can even be done from within your Kubernetes cluster. This session will introduce the Kubernetes Cloud Autoscaler concept and discuss how it is implemented for GCE and EC2. Finally we will have a look at the Cloud Autoscaler backend for KubeVirt, a drop-in Virtualization add-on for Kubernetes, which brings Virtual Machines to Kubernetes to allow you running isolated workloads on your Bare-Metal Kubernetes installation.","Roman Mohr","A-D105",,"Automation,Cloud,DevOps,Workload Management,Virtualization"
"Y","01/27/2018 13:00:00","01/27/2018 13:53:00","Config Management","Running CentOS on the Facebook fleet","This talk will focus on how we deploy and manage CentOS on our fleet at Facebook, and showcase challenges, best practices and lessons learned working with a deployment of hundreds of thousands of machines. We'll discuss challenges encountered over the years, tools that we developed to overcome them, the process used to integrate upstream updates, packaging tools and workflows and configuration management challenges. The talk is mostly focused on bare metal, but will cover some container best practices as well. We'll also focus on our interactions with the RPM, Yum, Anaconda and systemd projects to showcase how to work with the upstream community.","Davide Cavalca","H-E112",,"Configuration Management,Cloud,Containers,DevOps,Platform/OS"
"Y","01/27/2018 10:30:00","01/27/2018 10:53:00","Cloud","Building Streaming Recommendation Engines on Spark","Collaborative filtering is a well known method to implement recommendation engines. Although modern techniques, such as Alternating Least Squares (ALS), allow us to perform rating predictions with large amounts of observations, typically ALS is implemented as a distributed batch algorithm where retraining must be performed with the entirety of the data. However, when dealing with large amounts of data as a stream, batch retraining might be problematic. In this talk Rui will guide us in building a streaming ALS implementation using Apache Spark and based on Stochastic Gradient Descent, where training can be performed using observations as they arrive. The advantages of real-time streaming collaborative filtering will be discussed as well as the scenarios where batch ALS might be preferable.","Rui Vieira","C-D0207",,"AI/Machine Learning,Cloud,Containers,Research"
"Y","01/27/2018 13:00:00","01/27/2018 13:23:00","Cloud","HyperScaling OpenShift.io - Lessons learnt","Intended audience: Beginner-Intermediate level audience interested in learning about Infrastructure engineering, Scale, Containers, OpenShift or DevOps.  Abstract: Scaling a Software as a Service offering can be hard, and requires optimizations on all aspects of a product. From feature teams to infra, everyone works in unison towards this goal. OpenShift.io is an online environment for hybrid cloud applications. This will be a talk about how we handle scale for OpenShift.io, as the demand grows. It covers: 1. Where we started with scale 2. What we have done till now 3. What the future roadmap looks like  Key Takeaways: - Understand how Red Hat will be delivering its first Software as a Service product, and know about the lessons learnt by the team while scaling a service.","Aditya Konarde","C-D0207",,"Agile,Automation,Configuration Management,Cloud,Containers,DevOps,Storage"
"Y","01/27/2018 15:30:00","01/27/2018 15:53:00","Containers","How to pack more people on the bus?","In cloud things scale endlessly, right? Well, they do not. We hit these limits with our OpenShift Online clusters used for OpenShift.io pretty quickly as we ran Jenkins for each user.   We implemented a set of services to be able to control which Jenkins instances need to run and which can be idled. This talk will explain architecture of the solution and elaborate on motivations and caveats found during implementation.","Vašek Pavlín","A-D105",,"Cloud,Containers,DevOps,Workload Management"
"Y","01/27/2018 16:00:00","01/27/2018 16:23:00","Containers","How Fedora's solving the container rebuild problem","Containers are a popular method of distributing and running software. Like all packaging technologies, containers need to be maintained.  Since containers bundle their dependencies, there will be occasions where it is necessary to mass rebuild all of the containers that Fedora distributes. This mass rebuild introduces quite a few challenges for Fedora's infrastrucutre systems, from OpenShift Build System to Bodhi to the container registry. For example, layered images reference containers in the stable tags, so how can Bodhi push out layered image updates if the new base layer hasn't been stabilized yet? How do we ensure that updates that depend on other updates work?  This talk will present the many challenges that Fedora faces as well as the solutions that are underway.","Patrick Uiterwijk; Randy Barlow","A-D105",,"Automation,Containers,Development"
"Y","01/27/2018 13:30:00","01/27/2018 13:53:00","Containers","Linux containers from scratch","Starting at Linux kernel features we go through the process of creating a simple container. What features in the kernel are needed and why, what syscalls and arguments and how to put them together are the questions answered. We will slowly put together a simple and naive implementation of a linux container. The goal is to understand how it works and thus understand the limitations and features available. Some of the aspects of real world containers are not covered at all some just in a very simpilified manner as these are topics in itself.","Vilibald Wanča","A-D105",,"Containers"
"Y","01/27/2018 14:30:00","01/27/2018 14:53:00","CI/CD","Gating Rawhide in Fedora","Features and stability are often mutually exclusive for early adopters. With Fedora, this means using 'rawhide'. One of the major complaints of rawhide users is that it is often broken, untested and hard to use with a lot of issues. There is an ongoing initiative to gate rawhide, with the aim of making it always at least Alpha quality. We are working to gate the nigthtly rawhide release, with the help of tools like OpenQA, ResultsDB, Greenwave, fedmsg and others. These tools will help decide whether or not the compose is ready for publication. This new process simplifies the life of early adopters and enables them to focus on helping us find real bugs. Come find out how the Fedora developers are bringing this to life and how you can implement it in your projects.","Mohan Boddu","F-E104",,"Automation,DevOps,Platform/OS,Testing"
"Y","01/27/2018 14:00:00","01/27/2018 14:53:00","JUDCon","New World Order in MOM via ActiveMQ Artemis","With ActiveMQ Artemis boldly going JMS agnostic and same time providing robust JMS facade paves a way for exciting times in MOM world providing great powers to developers to work with Messaging like never before . This Session would be a showcases AAA Prowess from understanding AAA core to Spring and vertX integrations and yes we are going to talk about Protocols and Interoperability.  Will discuss: 1. Introduction to JMS specially JMS 2.0. 2. ActiveMQ Artemis Architecture  3. Using ActiveMQ Artemis Core  4.Spring, Vertx, AeroGear Integration . 5. Protocols and Interoperability  Attendees will learn and appreciate what ActiveMQ Artemis brings for them on to the table and specially for the developers who tired of managing and maintaining their MQ brokers.","Abhishek  Vijra; Varsha Kamble","E-G202",,"Community,Middleware"
"Y","01/27/2018 12:00:00","01/27/2018 12:23:00","Virtualization","Anatomy of KVM Guest","KVM, kernel based virtualization, turns the Linux kernel into an hypervisor to provide full virtualization services. There is great magic that happens in the background to create a guest environment and provide various services securely.  In this session we'll peek into the background to understand how a KVM x86 guest environment comes to be, how/where do various emulated peripherals fit in and how do they interacts with each-other, the hypervisor and the hardware.","Prasad J Pandit","G-E105",,"Kernel,Virtualization"
"Y","01/27/2018 12:30:00","01/27/2018 12:53:00","Virtualization","Outcast: Virtualization in a container world?","Containers seem to be like virtualization, just better. Is it just a matter of time until all VMs will have vanished, and their workloads live their life in containers? Well - This depends on the problem you try to solve. This talk is about looking at why virtualization is still needed in a container world and where it is found. We’ll specifically look at virtualization related projects like ClearContainers, frakti, virtlet, and KubeVirt in the Kubernetes context, their use-cases, commonalities, and differences.  After the talk an attendee should have gained overview over which projects exist in the Kubernetes world, and for what they can be used.  This talk is for everybody who would like to secure their containers, or who would like to run classical VMs on Kubernetes.","Fabian Deutsch","G-E105",,"Cloud,Containers,Virtualization"
"Y","01/27/2018 13:30:00","01/27/2018 13:53:00","Virtualization","Ansible Makes oVirt DR a piece of cake","Even the best system administrator cannot always avoid any and every disaster that may plague his data center, but he should have a contingency plan to recover from one - and an administrator that manages his virtual data centers with oVirt is of course no different. This session will showcase how Ansible can be used to leverage the new APIs introduced in oVirt 4.2 to create a fully-fledged DR strategy.","Maor Lipchuk","G-E105",,"Automation,Cloud,Development,Storage,Virtualization"
"Y","01/27/2018 14:30:00","01/27/2018 14:53:00","Cloud","Lessons learned by OpenStack in GoodData","In GoodData we use OpenStack as a backbone of our cloud infrastructure. We specialize in Business Intelligence, mostly embedded analytics. We use various Open Source software to do our job and deliver results to our customers from their precious data. This mean real time computing of huge amount of data. By huge I mean many TBs. In this presentation I will describe our cloud infrastructure, talk about how we use OpenStack and what kind of problem we encounter every day. I hope this presentation can help users not to do our mistakes and will help developers to make (mostly) Open Stack better.   I will show how and what we use from OpenStack and describe it in details. I will also briefly discuss what we want to implement in near future and what kind of storage and hardware we are using.","Matus Kocka","C-D0207",,"Cloud,DevOps,Workload Management"
"Y","01/27/2018 13:00:00","01/27/2018 13:23:00","CI/CD","CentOS CI: Shared Upstream CI Infra","The CentOS CI Infrastructure provides infrastructure resources for groups like the Fedora Atomic Pipeline (upstream), CentOS Linux (downstream), Openshift Origin (sorta-upstream in the CentOS PaaS SIG) and systemd (way-upstream). In this session, we'll go over some of the latest happenings in CentOS CI, talk about new features in the infrastructure, and describe the upstream - midstream - downstream community that we'd like to build together with you.","Brian Stinson","F-E104",,"Community,Testing"
"Y","01/27/2018 13:30:00","01/27/2018 13:53:00","JUDCon","Why Is CRUD a Bad Idea - Focus on Real Scenarios","Everyone knows what CRUD means - Create, Read, Update and Delete... But wait, what is actually an Update? Does writer “update” an article or does he “publish” it? Do customers “update” an order or do they “pay” for it? Does your happy boss “update” your salary or does she “raise” it? Generic CRUD approach does not represent a real-life experience and makes both your user interface and API harder to understand and maintain. This talk covers differences between Rich Domain Model and Anemic Domain Model, their advantages and disadvantages, and how these concepts affect the design of your model, forms and user interface.","Petr Heinz","E-G202",,"Web"
"Y","01/27/2018 09:30:00","01/27/2018 10:23:00","Keynote","OpenShift & OpenStack Integration (Hugh Brock and friends)","What if you could put containers in your cloud? If you could, why would you bother? Come find out when Hugh Brock and Angus Thomas demonstrate OpenShift-On-OpenStack! We'll show how to use ManageIQ to automate setting up an OpenShift instance on OpenStack, then how to run a distributed app in OpenStack VMs and OpenShift containers. Finally, we'll talk about using OpenStack to manage infrastructure for OpenShift Kubernetes is a good idea that we're very interested in at Red Hat.","Antoni Segura Puimedon; Angus Thomas; Hugh Brock; Tomas Sedovic; Luis Tomas Bolivar","A-D105",,
