"Y","01/26/2018 13:30:00","01/26/2018 13:53:00","Development","Made Easy - Desktop Application Installation","Development Suite is a curated, integrated set of desktop tools. Desktop tools combine different components that are required by the developer to get an integrated development platform configured and running on your desktop. It is packaged in an easy-to-use installer and the components can be easily integrated and installed via the interactive web application that runs on MacOS and Windows.  Key points: Developer Suite and its current features Vision of the product and supported OS Ease of installing components and its dependencies (Demo) Add new components and Ease of integration (Demo)  link: https://github.com/redhat-developer-tooling/developer-platform-install/","Sudhir Verma","H-E112",,"Desktop,Development,Platform/OS,Web"
"Y","01/26/2018 12:00:00","01/26/2018 12:23:00","Development","Humanizing Your Documentation","It’s no secret that people don’t usually read technical documentation for pleasure. Users often come to your docs when they are frustrated, disappointed and at their lowest. In this talk, we’ll discuss how the language we use affects our users, as well as the first steps towards writing accessible, use case-driven docs.   Why people read documentation  - Hint: it’s not because they want to be - Understanding the feelings of your users Analyzing the common doc language  - Examples of effective and ineffective language An introduction to use case-driven documentation - Writing with a user in mind Accessible documentation - What does it mean for documentation to be accessible - Dos/don’ts - Available resources Close with a glorious, thought-provoking takeaway","Carolyn Stransky","H-E112",,"Documentation"
"Y","01/26/2018 15:00:00","01/26/2018 15:53:00","Security & IdM","Samba AD in Fedora","Samba AD is a free software implementation of Microsoft's Active Directory solution. It took more than five years to port Samba AD to MIT Kerberos and now it is a part of Fedora 27 release. However, the work does not stop here. Active  Directory is a complex set of technologies and one of driving factors behind Fedora Server work is to make them easier to deploy and manage. The talk will go into details what is needed to be done to make Fedora a preferred distribution to deploy Samba AD.","Alexander Bokovoy","F-E104",,"IdentityManagement"
"Y","01/26/2018 12:30:00","01/26/2018 12:53:00","Networking","Becoming friends with NetworkManager","NetworkManager manages the host networking trying to provide the best connectivity experience to the user, with no or minimal interaction. It is not uncommon when a user tries to take manual control of a network device by means of common networking tools, the user may end up fighting with NetworkManager: it will keep monitoring and managing the device. Don't kill NetworkManager... just talk to it! This session will bring you up to speed on some key concepts so you can use NetworkManager effectively. You will then learn the very few 'survival phrases' (cli commands) needed to tell NetworkManager how to configure your devices or even stop managing them.","Francesco Giudici","B-D0206",,"Configuration Management,Networking"
"Y","01/26/2018 16:30:00","01/26/2018 16:53:00","Networking","From ground to cloud in 15 minutes","In this talk, we will be explaining how to go from ground zero to create, build and deploy an app on cloud, leveraging all the latest development tools provided by Red Hat for a number of years. We will be installing all the required components and use them to create Python/Go application running on Openshift environment in matter of minutes.  How is that possible?  With Red Hat Development Suite Installer it is super easy to download, install and do some deep configuration. This sets up a fully functional development environment on any supported platform. We will be setting up Container Development Kit and Eclipse Che IDE to work together on the developer’s machine to build multi-container truly enterprise-grade applications.","Mohit Suman; Denis Golovin","B-D0206",,"Cloud,Containers"
"Y","01/26/2018 12:00:00","01/26/2018 12:23:00","Containers","Catching Bugs In Containers","ABRT (https://github.com/abrt/abrt/wiki) can automatically catch and report problems. I will show you how you can configure your private FAF (https://github.com/abrt/faf) how to alter your containers so crashes are sent to private FAF. How to send reports about crashes to Kubernetes and display detailed informations in Cockpit.","Miroslav Suchý","C-D0207",,"Containers,Debugging/Tracing,Development"
"Y","01/26/2018 11:30:00","01/26/2018 12:23:00","AI/ML/Data","Autonomous Security Agents","Computer attacks are basically driven by scripts. The reconnaissance, exploitation, collection of interesting material, and lateral movement can happen in seconds. As demonstrated at DARPA's Cyber Grand Challenge this year, computer security will have to match the speed at which attacks move through these phases. A way to do this is with autonomous security agents that monitor the system and perform actions to deal with threats. This talk will outline how this can be achieved using the audit system and machine learning techniques.","Steve Grubb","A-D105",,"AI/Machine Learning,Automation,Security"
"Y","01/26/2018 12:30:00","01/26/2018 12:53:00","Containers","LEAPP - Microcontainerize your apps the easy way","We will present the LeApp project and demonstrate the ability to automate the containerization of applications detected on systems and what else the LeApp platform is capable of (Migrations, upgrades...)We would like to stimulate the interest for the project with this presentation to make people aware of what the project is capable of, however it's still in the beginning and will need external contributors to support more applications to be convertible.","Vinzenz Feenstra","C-D0207",,"Automation,Containers,DevOps,Platform/OS,Workload Management"
"Y","01/26/2018 15:00:00","01/26/2018 15:23:00","Networking","Scripting your network benchmark test with Lua","Have you ever used iperf or netperf and thought that it is missing support for a socket option that you wanted to try out?  If so then https://github.com/rushit-tool/rushit [1] may be the tool for you. It aims to be a performance testing tool, similar to iperf/netperf, that simulates a network workload. However it also lets you tweak the workload with Lua scripts that run as an integral part of the network threads. To top it off you can process the test results in your script too!  The talk will introduce you to the rushit tool. We will see how its design compares to other tools. We will also learn how rushit takes it a step further and lets you script parts of the workload with Lua. And finally we will go through sample use-cases.  [1] https://github.com/rushit-tool/rushit","Jakub Sitnicki","B-D0206",,"Networking,Testing"
"Y","01/26/2018 14:00:00","01/26/2018 14:53:00","Development","Kotlin - multi-platform development and testing","Kotlin is now gaining popularity as a programming language especially for the Android development. But Kotlin is not focused only on JVM, it also compiles to JavaScript and there is a new experimental native code compilation.You can write parts of your code once for multiple targets. Let's look into how to do it.Links: https://kotlinlang.org/Expected outcome: Developer knows how he can write simple multi-platform application for Android, classic JVM, Node.js and client-side JavaScript.","Vojtech Sazel","H-E112",,"Development,Mobile,Testing"
"Y","01/26/2018 14:00:00","01/26/2018 14:53:00","Networking","SCTP -- a transport protocol may blow your mind","SCTP is a transport protocol, side by side with TCP and UDP, originated from SIGTRAN IETF Working Group in the early 2000's with the initial objetive of supporting the transport of PSTN signalling over IP networks. Since then it had numerous improvements that help it serve other purposes too, such as support for partially reliability and stream scheduling.   In this talk we will do a quick review on SCTP basics, then go through the improvements that were done in the Linux stack in the past 2 years and review a list of what is in our radar for the next steps.","Marcelo Ricardo Leitner; Xin Long","B-D0206",,"Development,Kernel,Networking,Platform/OS"
"Y","01/26/2018 13:00:00","01/26/2018 13:53:00","Networking","The Network Packet's Diary: A Kernel Journey","Ever wondered what's happening with network packets in the kernel? What all those weird abbreviations such as “skb”, “GSO” and “NAPI” mean? Why sometimes your firewall rules are ignored? This presentation will be your illustrated introduction guide to the kernel networking. Join a network packet on its tour through the kernel. From its arrival at the network card, through all the different layers up to the final destination: your application. And then back. And forth and back again, this time with some tricks to speed things up. We won't look into any C code. Instead, we'll focus at how and why things work and what are the ideas behind. No previous experience with kernel coding required. It's enough to have a vague idea that network packets begin with stacked protocol headers.","Jiri Benc","B-D0206",,"Kernel,Networking"
"Y","01/26/2018 12:30:00","01/26/2018 13:23:00","Development","What's new in the world of golang?","Since the debut of the Go programming language in 2009, it has chugged along in a regular cadence. New features, improvements, drawbacks, and my magic 8ball predictions","Vincent Batts","H-E112",,"Development"
"Y","01/26/2018 13:30:00","01/26/2018 13:53:00","Containers","git push to build, test and scan your containers","Various container build services offer developers to build their image with a git push and scan the container for known CVEs (as a paid service). What they don't provide is Dockerfile linting; scanners that would scan for available package updates (rpm, pip, npm, gem); a build process that rebuilds an image not only on git push but also when there's RPM update in its enabled repo or when its base image is updated.  Welcome to CentOS Container Pipeline project. It provides all these and more, out of the box, free of cost, on CentOS infra, and with focus on open source developers. All it needs is link to git repo containing the Dockerfile. And also email address to provide all that helpful information. ;)","Dharmit Shah","C-D0207",,"Community,Containers,Development"
"Y","01/26/2018 16:30:00","01/26/2018 16:53:00","Desktop","A distribution approach to building Flatpaks","Flatpaks are a new way of distributing applications with bundled dependencies so that a single binary can run across multiple versions of a distribution and even on different distributions. While Flatpaks are often built directly from source, building them from distribution packages allows leveraging the distribution's existing package set and security update process.  This talk will discuss how and why Fedora is extending its build system to generate Flatpaks and Flatpak runtimes, how this relates to building server-side containers and to modularity, and demonstrate the packager-side view of the process. Attendees will learn how Flatpak relates to the traditional distribution packaging mechanisms, and will hopefully be inspired to help convert Fedora applications to Flatpaks.","Owen Taylor","E-G202",,"Containers,Desktop,Development,Platform/OS"
"Y","01/26/2018 10:30:00","01/26/2018 11:23:00","Networking","Hardware offload with Open vSwitch and TC Flower","Will hardware offload help Open vSwitch to scale above 10G, and keep the CPU cool?  Our journey starts with why hardware offload is needed for Open vSwitch? Can we scale consuming more and more CPU resources for handling networking traffic?  What can hardware bring to the table to help us free these CPU resources for the real task at hand, i.e. running containers and/or virtual machines?  If the hardware can help, how will this all be utilized in a vendor natural way? TC Flower to the rescue...  But what is TC Flower, how does it work, and finally how does it integrate with Open vSwitch.   And for the conclusion... How well will Open vSwitch with TC Flower perform? We will present the results based on our tests using the Physical to Virtual to Physical (PVP) test methodology.","Eelco Chaudron","B-D0206",,"Networking"
"Y","01/26/2018 15:30:00","01/26/2018 16:23:00","Networking","Let's Fix The Internet","The Internet today is plagued by many problems. From viruses and spam, to identity theft and piracy.  We can solve those problems.  With a virtual operating system that runs the cloud, using blockchains to secure identities and data, a virtual network layer to protect against unauthorized network access, and a virtual machine to sandbox untrusted code.  This talk will describe Elastos, an Operating System for the smart web.  It will explore the approach that Elastos takes to achieve these goals, and gives a vision of a possible future internet.","Martin Bähr","B-D0206",,"Cloud,Middleware,Networking,Platform/OS"
"Y","01/26/2018 11:00:00","01/26/2018 11:53:00","Storage","Block Deduplication and Compression with VDO","Deduplication and compression have been core requests for Linux storage, but delivering these at performance and scale has been technologically difficult. The new kvdo device-mapper module, based on more than a decade of development, is a tried and tested solution that meets this need. kvdo provides fast, scalable, inline deduplication, compression, and 4K-granularity thin provisioning for any Linux block device. These benefits transfer to file systems and applications using the underlying storage.   VDO is simple to deploy across many use cases, but a few caveats apply due to the unpredictability of actual space free. This session will provide an overview of VDO and its deployment, a review of usage considerations, and a first-level introduction to its implementation internals.","J. Corwin Coburn; Jered Floyd","G-E105",,"Cloud,Containers,Kernel,Platform/OS,Storage,Virtualization"
"Y","01/26/2018 11:00:00","01/26/2018 11:23:00","Development","Astounding time madness","Dealing with date and time in code is complicated because numbers are all odd. A day has 86400 seconds, months have between 28 and 31 days, and so on. Leap years, leap seconds and DST add to complexity.   In fact it's even more complicated. Not only sun and moon influence our calendar system but also math, politics, religion, relativity theory, tidal range, and even Caesar's love for Cleopatra have an impact. Did you ever wonder why a minute has 60 seconds? Why Eastern and Ramadan are always on different dates? Why do we need leap seconds, astronomers UT1 and UT1R besides UTC? What's up with 11 missing days in September of 1752 in some countries or Chicago's time zone '18:09:00 STD, LMT-1'?  My talk will shed some light on time and calendar systems.","Christian Heimes","H-E112",,"Development"
"Y","01/26/2018 13:00:00","01/26/2018 13:23:00","Storage","Programming your storage with Ceph","Ceph is an open-source, horizontally scalable distributed storage system for object, block, and file workloads. But Ceph is more than just storage: it embeds powerful programmability features, some available to unprivileged users and others restricted to deployment by cluster admins. Learn how to embed and trigger custom code via “object classes”. Case studies on how they are used by major components of the Ceph storage system illustrate the power of embedding code into your storage system, and the accessible extensibility it offers. See how client-specified “compound operations” extend the storage system to allow better synchronization and smarter storage even for normal users.","Greg Farnum","G-E105",,"Platform/OS,Storage"
"Y","01/26/2018 10:30:00","01/26/2018 10:53:00","AI/ML/Data","Red Hat's Open Source AI Vision","Analytics, Machine Learning, and AI represent a fundamental transformation that over the coming decade will affect every aspect of society, business and industry. It will fundamentally change, how we interact with Computers - and how we develop, maintain, and operate systems. It's impact will be visible in our part of the universe much sooner than for the analog world. This deeply affects both Open Source in general, as well as Red Hat, it's ecosystem and customer base.  This talk will provide a perspective on Red Hat's thinking around AI in the broadest sense.","Daniel Riek","A-D105",,"AI/Machine Learning,Automation,Community,Development,Research"
"Y","01/26/2018 14:30:00","01/26/2018 14:53:00","AI/ML/Data","Collaborative Filtering Microservices on Spark","The Alternating Least Squares (ALS) algorithm is still deemed the industry standard in collaborative filtering. In this talk we will focus on Apache Spark’s ALS implementation and discuss the steps we took to build a distributed recommendation engine, focusing on continuous model training and model management. We show that, by splitting the recommendation engine into microservices, we were able to reduce the system’s complexity and produce a robust collaborative filtering platform with support for continuous model training. At the end of this talk, you should be equipped with enough tools and ideas to implement your own collaborative algorithm and avoid some common pitfalls.","Rui Vieira; Sophie Watson","A-D105",,"AI/Machine Learning,Cloud,Containers"
"Y","01/26/2018 10:30:00","01/26/2018 10:53:00","Storage","Boom: make your boots go with a bang","The boom boot manager allows system administrators to easily create and modify boot entries using a BootLoader Specification compliant boot loader.  Bryn Reeves introduces the tool and Python libraries and demonstrates common tasks: configuring boom to boot a snapshot of the system, and cloning and modifying existing boot entries.","Bryn M. Reeves","G-E105",,"Automation,Storage"
"Y","01/26/2018 12:00:00","01/26/2018 12:23:00","Networking","Automate your RHEL/Fedora networking with Ansible.","Looking for an easy way to automate networking on your RHEL/Fedora system? Do you have systems with multiple versions? Do you need to know what is on the horizon for RHEL networking and Ansible? If so, this presentation will give you an in-depth view of current capabilities of automating your networking with Ansible RHEL System Roles. The session will walk you through playbooks and roles to show how to build simple and complex networking topologies. A live demo will demonstrate creating a complex network using Ansible and pass traffic over it. Finally, the presentation will also provide a glimpse of what is upcoming in Ansible networking for RHEL.","Thomas Haller; Sushil Kulkarni","B-D0206",,"Automation,Configuration Management,Networking"
"Y","01/26/2018 15:30:00","01/26/2018 15:53:00","Development","Connecting .NET Core to D-Bus","D-Bus is the Linux message bus system. Tmds.DBus is OSS .NET library to connect .NET Core applications to D-Bus. In this session I'll explain how Tmds.DBus can be used to connect .NET Core apps to D-Bus and explain how Tmds.DBus works.  The audience should be familiar with D-Bus and have .NET development experience.  I am the maintainer of Tmds.DBus. https://github.com/tmds/Tmds.DBus/","Tom Deseyn","H-E112",,"Development"
"Y","01/26/2018 10:30:00","01/26/2018 10:53:00","Development","Golang backward compability analysis & automation","Automatic detection of backward incompatibilities in Go package updates. Important in CI/CD pipeline where we want to build Go project updates without human intervention. The talk will summarize current issues connected to updates and present a tooling that helps to discover backward incompatibilities in updates.","Jan Chaloupka","H-E112",,"Automation,Community"
"Y","01/26/2018 10:30:00","01/26/2018 10:53:00","Security & IdM","Compliance for containers using SCAP content","SCAP (Security Content Automation Protocol) is a standard designed to support automated configuration, vulnerability checking, and security measurement.  Using OpenSCAP, an open source SCAP scanner, and SCAP Security Guide Project (SSG) a project focused on creating SCAP content for multiple platforms, this session will present how to scan and secure your containers. However, SCAP was not designed with containers in mind and things don't fit perfectly. We will also discuss some challenges we faced regarding compliance in systems built on containers and future plans.","Watson Sato; Gabriel Alford","F-E104",,"Containers,Security"
"Y","01/26/2018 12:30:00","01/26/2018 12:53:00","Security & IdM","HW Root of Trust - Trust Me, It’s Real This Time!","Secure systems are built on a layered model. You ultimately have to trust something - but what?   TPM 2.0 is a Hardware RoT (Root of Trust), including the TPM 2.0 module, the TCG Software Stack (TSS), operations it can perform, and userspace tools that simplify using TPM 2.0. We also cover the TPM 2.0 Resource Manager, a new feature that is critical to enabling multiple users and applications to use the TPM. In addition we will go over the implementation of TPM in Fedora and RHEL.  We will demo TPM using Clevis to automatically unlock an encrypted root volume on boot with the master key secured by TPM.  Beyond Clevis we will explore other uses of TPM 2.0 including Trusted Boot, secure systems identity, protected keyring, and protected certificates.","Russell Doty; Javier Martinez Canillas","F-E104",,"Security"
"Y","01/26/2018 11:00:00","01/26/2018 11:23:00","AI/ML/Data","Global revolution in machine learning","Many researchers and developers consider machine learning and artificial intelligence to be the next global revolution similar to industrial revolution. It's known even today that machine learning and AI can have global impact on things we do on daily basis. Computers already substituted human being in various daily activities helping people to be more productive or enjoy life in a different way. Let's have a look at technical aspects how machine learning works, what are the main principles and how you can start with machine learning and AI.","Fridolín Pokorný","A-D105",,"AI/Machine Learning,Development,Research"
"Y","01/26/2018 16:00:00","01/26/2018 16:23:00","Desktop","Desktop OS of the future: ostree + flatpak","Endless is building a Linux desktop OS for the next billion consumers, aiming to make desktop computing practical and affordable so people can learn and create with technology.  Starting from a 'clean slate' in 2012 allowed us to develop a 'legacy free' Linux core OS platform using OStree from the very start, and adopting Flatpak in 2016 as it reached usability/maturity, to replace our own home-grown app bundling system.  Focusing on ostree and Flatpak, this session will detail our reasons for choosing these technologies, our experience from being early adopters in production, and the strengths, weaknesses and potential improvements we found.  Endless OS: https://endlessos.com/for-developers/ OSTree: https://ostree.readthedocs.io/en/latest/ Flatpak: http://flatpak.org/","Robert McQueen","E-G202",,"Configuration Management,Containers,Desktop,Middleware,Platform/OS"
"Y","01/26/2018 15:30:00","01/26/2018 16:23:00","Storage","Container Image Storage Compression and Dedupe","Container images are known to be compressible. But there is no comprehensive evaluation of how much storage space can be saved through storage features such as compression and deduplication.   This talk presents quantitative findings of Container image reduction under different workloads using Virtual Data Optimizer (VDO) developed by Permabit and recently acquired by Red Hat. We discovered that storage space savings range between 50% and 85% on different workloads.   Building on these findings, we created an optimized Docker registry service on OpenShift that is capable of reducing storage spaces used by CI/CD by almost a magnitude.","Huamin Chen; Dennis Keefe","G-E105",,"Automation,Cloud,Containers,Development,DevOps,Kernel,Platform/OS,Research,Storage,Testing,Workload Management,Virtualization"
"Y","01/26/2018 15:00:00","01/26/2018 15:53:00","Community","Open Source in the US Public Sector","I propose to lead a discussion on how Open Source software is acquired, used, and talked about, within the US government. The attitudes that I will reveal are particularly those of the procurement, healthcare and military sectors of the government. Also covered will be:- Presenting a fair case for commercial subscriptions to Open Source- How security in Open Source software is perceived- Challenges of non-Internet-connected hosts- Why is government-run software always out-of-date?","M. Preisler; D. Thurston; J. A. Jacocks; G. Alford","A-D105",,"Community,Documentation,Platform/OS,Security"
"Y","01/26/2018 09:00:00","01/26/2018 10:23:00","Keynote","Welcome + Keynote - Research Projects at Red Hat (Chris Wright)","The perpetual pursuit of excellence: A look at the industry from the perspective of user experience, developer experience, and operational experience, and how emerging technology and market trends are impacting those experiences.","Chris Wright","A-D105",,
"Y","01/26/2018 17:15:00","01/26/2018 18:00:00","Social Event","10th Anniversary Celebration Surprise! (meet in the courtyard)","Join us in the courtyard for a surprise!'',,,,,,,'A-D105','Faculty of Information Technology (VUT FIT)',,,,,,,'Red Hat',,'n'",,"A-D105",,
